1		12.85		3.2125
2		11.6		1.45
3		16.4		1.3666666666666665
4		12.95		0.809375
5		20.85		1.0425
6		13.25		0.5520833333333334
7		16.65		0.5946428571428571
8		20.3		0.634375
9		20.35		0.5652777777777778
10		21.7		0.5425
11		19.4		0.44090909090909086
12		19.6		0.4083333333333334
13		21.6		0.4153846153846154
14		18.15		0.3241071428571428
15		19.65		0.32749999999999996
16		20.05		0.31328125
17		25.85		0.38014705882352945
18		30.85		0.42847222222222225
19		30.05		0.3953947368421053
20		25.3		0.31625000000000003
21		25.7		0.3059523809523809
22		31.95		0.3630681818181818
23		31.85		0.34619565217391307
24		34.9		0.36354166666666665
25		31.95		0.3195
26		36.65		0.3524038461538461
27		32.5		0.30092592592592593
28		34.7		0.3098214285714286
29		31.4		0.2706896551724138
30		32.05		0.2670833333333333
31		30.65		0.2471774193548387
32		26.8		0.209375
33		28.55		0.2162878787878788
34		33.8		0.24852941176470586
35		29.75		0.2125
36		34.8		0.24166666666666664
37		33.45		0.22601351351351354
38		29.7		0.19539473684210526
39		32.95		0.21121794871794874
40		37.15		0.2321875
41		36.4		0.22195121951219512
42		35.9		0.21369047619047618
43		38.6		0.2244186046511628
44		33.1		0.18806818181818183
45		35.75		0.1986111111111111
46		36.2		0.1967391304347826
47		33.25		0.1768617021276596
48		36.3		0.1890625
49		35.15		0.17933673469387754
50		36.65		0.18325
51		33.95		0.166421568627451
52		34.2		0.16442307692307695
53		38.6		0.18207547169811322
54		38.1		0.1763888888888889
55		35.2		0.16
56		40.4		0.18035714285714285
57		36.95		0.16206140350877193
58		35.9		0.15474137931034482
59		34.25		0.1451271186440678
60		35.75		0.14895833333333333
61		35.0		0.14344262295081966
62		33.85		0.13649193548387098
63		40.15		0.15932539682539681
64		40.1		0.156640625
65		34.05		0.13096153846153846
66		35.6		0.13484848484848486
67		35.55		0.1326492537313433
68		40.45		0.14871323529411765
69		40.7		0.14746376811594203
70		28.6		0.10214285714285715
71		24.25		0.08538732394366197
72		29.8		0.10347222222222223
73		27.9		0.09554794520547945
74		28.85		0.09746621621621622
75		27.5		0.09166666666666666
76		27.2		0.08947368421052632
77		29.55		0.09594155844155844
78		32.7		0.10480769230769231
79		34.0		0.10759493670886076
80		35.4		0.110625
81		31.9		0.09845679012345679
82		30.5		0.09298780487804878
83		29.75		0.08960843373493976
84		29.65		0.08824404761904761
85		25.95		0.0763235294117647
86		30.25		0.08793604651162791
87		30.65		0.08807471264367815
88		30.4		0.08636363636363636
89		28.0		0.07865168539325842
90		31.5		0.0875
91		31.8		0.08736263736263737
92		30.1		0.08179347826086956
93		30.6		0.08225806451612903
94		33.1		0.08803191489361703
95		34.25		0.09013157894736842
96		33.4		0.08697916666666666
97		39.6		0.10206185567010309
98		38.65		0.0985969387755102
99		40.6		0.10252525252525253
100		37.4		0.0935
101		31.65		0.07834158415841584
102		40.8		0.09999999999999999
103		38.5		0.09344660194174757
104		36.7		0.08822115384615385
105		35.95		0.0855952380952381
106		31.8		0.075
107		35.75		0.08352803738317757
108		35.85		0.08298611111111111
109		36.4		0.08348623853211008
110		41.45		0.09420454545454546
111		37.7		0.08490990990990992
112		38.75		0.08649553571428571
113		44.75		0.09900442477876106
114		44.85		0.09835526315789474
115		45.75		0.09945652173913043
116		47.55		0.10247844827586207
117		40.65		0.08685897435897436
118		35.75		0.07574152542372882
119		34.85		0.07321428571428572
120		36.45		0.0759375
121		34.45		0.07117768595041322
122		35.6		0.07295081967213116
123		38.95		0.07916666666666668
124		26.8		0.05403225806451613
125		37.25		0.0745
126		33.55		0.06656746031746032
127		31.75		0.0625
128		32.5		0.0634765625
129		33.3		0.06453488372093023
130		27.9		0.05365384615384615
131		29.7		0.0566793893129771
132		29.85		0.05653409090909091
133		32.7		0.06146616541353384
134		24.15		0.04505597014925373
135		36.9		0.06833333333333333
136		32.5		0.05974264705882353
137		30.9		0.05638686131386861
138		31.05		0.05625
139		36.0		0.06474820143884892
140		36.85		0.06580357142857143
141		34.65		0.061436170212765956
142		33.1		0.05827464788732395
143		35.75		0.0625
144		37.9		0.06579861111111111
145		40.35		0.06956896551724139
146		45.3		0.07756849315068493
147		41.5		0.070578231292517
148		37.4		0.06317567567567567
149		35.45		0.059479865771812086
150		39.0		0.065
151		47.15		0.07806291390728477
152		35.3		0.05805921052631578
153		31.45		0.05138888888888889
154		39.4		0.06396103896103895
155		38.2		0.061612903225806454
156		40.05		0.0641826923076923
157		44.2		0.07038216560509554
158		43.0		0.0680379746835443
159		40.2		0.06320754716981132
160		42.65		0.066640625
161		41.15		0.06389751552795031
162		38.25		0.059027777777777776
163		33.65		0.05161042944785276
164		36.3		0.05533536585365853
165		31.5		0.04772727272727273
166		26.15		0.03938253012048193
167		33.2		0.04970059880239521
168		36.95		0.054985119047619054
169		36.65		0.054215976331360945
170		37.55		0.05522058823529411
171		48.2		0.07046783625730994
172		43.25		0.06286337209302326
173		42.6		0.0615606936416185
174		43.0		0.0617816091954023
175		41.0		0.05857142857142857
176		42.8		0.06079545454545454
177		38.65		0.054590395480225984
178		40.0		0.056179775280898875
179		36.8		0.05139664804469273
180		37.05		0.05145833333333333
181		36.45		0.05034530386740332
182		38.4		0.05274725274725275
183		41.1		0.05614754098360656
184		37.35		0.050747282608695654
185		39.75		0.053716216216216216
186		41.65		0.05598118279569892
187		41.65		0.05568181818181818
188		41.9		0.05571808510638298
189		41.1		0.054365079365079366
190		43.05		0.05664473684210526
191		40.5		0.05301047120418848
192		39.3		0.051171875
193		37.95		0.04915803108808291
194		39.1		0.05038659793814433
195		38.45		0.0492948717948718
196		38.8		0.049489795918367344
197		34.1		0.0432741116751269
198		30.9		0.03901515151515152
199		28.4		0.035678391959798994
200		30.55		0.0381875
201		30.45		0.03787313432835821
202		29.55		0.03657178217821782
203		27.8		0.03423645320197045
204		26.0		0.031862745098039214
205		31.35		0.03823170731707317
206		30.0		0.03640776699029126
207		30.9		0.03731884057971014
208		24.05		0.02890625
209		27.15		0.03247607655502392
210		30.85		0.036726190476190475
211		30.55		0.036196682464454975
212		23.3		0.027476415094339623
213		24.85		0.029166666666666667
214		25.15		0.029380841121495326
215		24.7		0.028720930232558138
216		26.15		0.0302662037037037
217		31.2		0.035944700460829496
218		33.25		0.03813073394495413
219		30.25		0.034531963470319636
220		31.4		0.03568181818181818
221		31.55		0.035690045248868776
222		35.05		0.03947072072072072
223		31.6		0.03542600896860987
224		34.8		0.03883928571428571
225		31.35		0.034833333333333334
226		36.85		0.040763274336283184
227		34.5		0.037995594713656385
228		34.1		0.03739035087719298
229		31.85		0.0347707423580786
230		33.0		0.035869565217391305
231		35.65		0.03858225108225108
232		38.85		0.04186422413793103
233		34.35		0.036856223175965666
234		40.95		0.043750000000000004
235		43.45		0.04622340425531915
236		42.55		0.045074152542372875
237		38.2		0.04029535864978903
238		36.5		0.038340336134453784
239		39.85		0.041684100418410044
240		44.45		0.046302083333333334
241		41.6		0.043153526970954356
242		32.1		0.03316115702479339
243		29.0		0.029835390946502057
244		31.45		0.03222336065573771
245		38.8		0.039591836734693873
246		44.2		0.04491869918699187
247		41.5		0.04200404858299595
248		43.1		0.04344758064516129
249		41.65		0.041817269076305216
250		44.3		0.0443
251		39.15		0.03899402390438247
252		46.5		0.046130952380952384
253		50.6		0.05
254		45.45		0.04473425196850394
255		45.2		0.04431372549019608
256		42.85		0.041845703125
257		48.05		0.04674124513618677
258		46.5		0.04505813953488372
259		43.95		0.04242277992277992
260		37.4		0.03596153846153846
261		38.05		0.0364463601532567
262		40.15		0.03831106870229008
263		43.95		0.041777566539923955
264		44.1		0.04176136363636364
265		40.6		0.03830188679245283
266		39.7		0.03731203007518797
267		40.0		0.03745318352059925
268		34.7		0.03236940298507463
269		29.35		0.027276951672862454
270		30.35		0.028101851851851854
271		32.25		0.029750922509225092
272		37.7		0.03465073529411765
273		41.7		0.03818681318681319
274		40.5		0.03695255474452555
275		31.25		0.028409090909090908
276		31.15		0.028215579710144927
277		29.7		0.026805054151624548
278		32.6		0.02931654676258993
279		34.0		0.03046594982078853
